date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,UpperBB,LowerBB,volatility,rsi,macd
2021-01-22,30817.625,33811.851563,28953.373047,33005.761719,33005.761719,77207272511.0,77207272511.0,2188.13672,7.1,31923.66211,"January 22, 21",0.071,42995.87906361288,13273.990233467124,2345.1078833234565,49.59985565324913,1550.261663247613
2021-01-23,32985.757813,33360.976563,31493.160156,32067.642578,32067.642578,48354737975.0,48354737975.0,-918.11523,-2.783,32307.25977,"January 23, 21",-0.02783,43049.86277001221,13754.72160518779,2256.688054728195,47.386957142866386,1211.0838040784947
2021-01-24,32064.376953,32944.007813,31106.685547,32289.378906,32289.378906,48643830599.0,48643830599.0,225.00195,0.702,32113.35742,"January 24, 21",0.00702,43105.26162939924,14224.72868328076,2253.0775302804573,47.9777480054455,949.2330083411143
2021-01-25,32285.798828,34802.742188,32087.787109,32366.392578,32366.392578,59897054837.0,59897054837.0,80.59375,0.25,33085.64063,"January 25, 21",0.0025,43147.665576068444,14703.175595971552,2352.991068750271,48.19533098334579,739.4053216028115
2021-01-26,32358.613281,32794.550781,31030.265625,32569.849609,32569.849609,60255421470.0,60255421470.0,211.23633,0.653,32131.55534,"January 26, 21",0.00653,43169.03082247407,15216.939099565923,2416.3845479880974,48.80452676128753,582.8143293764733
2021-01-27,32564.029297,32564.029297,29367.138672,30432.546875,30432.546875,62576762015.0,62576762015.0,-2131.48242,-6.546,30787.90495,"January 27, 21",-0.06546,43057.51356462065,15812.91245117936,2543.650568833321,43.07415532614305,282.9902361236309
2021-01-28,30441.041016,31891.300781,30023.207031,31649.605469,31649.605469,78948162368.0,78948162368.0,1208.56445,3.97,31188.03776,"January 28, 21",0.0397,42964.44926096244,16429.80433295756,2223.5387363176433,46.897699670748416,141.9476550494801
2021-01-29,34318.671875,38406.261719,32064.814453,34316.386719,34316.386719,117894572511.0,117894572511.0,-2.28516,-0.007,34929.1543,"January 29, 21",-7e-05,42928.38957973177,17107.919795428228,2062.2655976858578,54.16270904809141,242.56125785406766
2021-01-30,34295.933594,34834.707031,32940.1875,34269.523438,34269.523438,65141828798.0,65141828798.0,-26.41016,-0.077,34014.80599,"January 30, 21",-0.00077,42834.1710896492,17850.563051150806,1943.9013060787825,54.0228372314694,314.88696689066273
2021-01-31,34270.878906,34288.332031,32270.175781,33114.359375,33114.359375,52754542671.0,52754542671.0,-1156.51953,-3.375,33224.28906,"January 31, 21",-0.03375,42689.64844695694,18567.513818843065,1829.1814998818213,50.557010219898366,275.81411319693143
2021-02-01,33114.578125,34638.214844,32384.228516,33537.175781,33537.175781,61400400660.0,61400400660.0,422.59766,1.276,33519.87305,"February 01, 21",0.01276,42537.64853364508,19295.30545087492,1573.5404913304997,51.77650794150493,275.787241827813
2021-02-02,33533.199219,35896.882813,33489.21875,35510.289063,35510.289063,63088585433.0,63088585433.0,1977.08984,5.896,34965.46354,"February 02, 21",0.05896,42432.16283484071,20051.33693095928,1500.5915608576493,57.09478790028588,430.022664341137
2021-02-03,35510.820313,37480.1875,35443.984375,37472.089844,37472.089844,61166818158.0,61166818158.0,1961.26953,5.523,36798.75391,"February 03, 21",0.05523,42393.94624871056,20811.754063969434,1790.9635411567233,61.62621262812147,702.4587680499753
2021-02-04,37475.105469,38592.175781,36317.5,36926.066406,36926.066406,68838074391.0,68838074391.0,-549.03906,-1.465,37278.58073,"February 04, 21",-0.01465,42389.674023581785,21440.645039098225,1921.5060887195834,59.73519292835351,864.3432044708607
2021-02-05,36931.546875,38225.90625,36658.761719,38144.308594,38144.308594,58598066402.0,58598066402.0,1212.76172,3.284,37676.32552,"February 05, 21",0.03284,42504.15919318079,21939.725728899204,2247.90335872974,62.50002398066971,1078.5073881228818
2021-02-06,38138.386719,40846.546875,38138.386719,39266.011719,39266.011719,71326033653.0,71326033653.0,1127.625,2.957,39416.98177,"February 06, 21",0.02957,42674.34090433945,22414.666048980554,2569.197576819441,64.89056290990047,1323.4897483844616
2021-02-07,39250.191406,39621.835938,37446.152344,38903.441406,38903.441406,65500641143.0,65500641143.0,-346.75,-0.883,38657.14323,"February 07, 21",-0.00883,42815.26421920706,22875.087109112934,2736.825562471666,63.48187885916219,1471.4220028414275
2021-02-08,38886.828125,46203.929688,38076.324219,46196.464844,46196.464844,101467222686.0,101467222686.0,7309.63672,18.797,43492.23958,"February 08, 21",0.18797,43592.64838493471,23006.46974026528,3897.1847747510387,75.16202529362515,2152.3346473665006
2021-02-09,46184.992188,48003.722656,45166.960938,46481.105469,46481.105469,91809846886.0,91809846886.0,296.11328,0.641,46550.59635,"February 09, 21",0.00641,44271.801023816835,23274.438038903158,4631.102666828371,75.49150634297334,2683.9915594888153
2021-02-10,46469.761719,47145.566406,43881.152344,44918.183594,44918.183594,87301089896.0,87301089896.0,-1551.57813,-3.339,45314.96745,"February 10, 21",-0.03339,44754.502151150264,23637.143083449737,4694.391958931573,70.00063452466982,2945.2675483653875
2021-02-11,44898.710938,48463.46875,44187.761719,47909.332031,47909.332031,81388911810.0,81388911810.0,3010.62109,6.705,46853.52083,"February 11, 21",0.06705,45461.746040552374,23916.618647167623,5003.667237046163,73.91153778787671,3355.0167876349005
2021-02-12,47877.035156,48745.734375,46424.976563,47504.851563,47504.851563,76555041196.0,76555041196.0,-372.18359,-0.777,47558.52083,"February 12, 21",-0.00777,46061.32427139055,24267.79651008945,5255.393592970964,72.53447497901819,3605.5453361949476
2021-02-13,47491.203125,48047.746094,46392.28125,47105.515625,47105.515625,70250456155.0,70250456155.0,-385.6875,-0.812,47181.84766,"February 13, 21",-0.00812,46593.237545827506,24633.51222001249,5293.314931911374,71.12553471607691,3728.883693018972
2021-02-14,47114.507813,49487.640625,47114.507813,48717.289063,48717.289063,71248675228.0,71248675228.0,1602.78125,3.402,48439.8125,"February 14, 21",0.03402,47323.54293891448,24794.41690508552,5172.077992795823,73.37360917824951,3911.5964269748947
2021-02-15,48696.535156,48875.570313,46347.476563,47945.058594,47945.058594,77069903166.0,77069903166.0,-751.47656,-1.543,47722.70182,"February 15, 21",-0.01543,47887.07283056651,25097.79756031348,4797.197076061257,70.53987536864602,3948.5684013281134
2021-02-16,47944.457031,50341.101563,47201.304688,49199.871094,49199.871094,77049582886.0,77049582886.0,1255.41406,2.618,48914.09245,"February 16, 21",0.02618,48553.53406771475,25315.938823165256,4544.889688625506,72.40483224843067,4032.6361202506887
2021-02-17,49207.277344,52533.914063,49072.378906,52149.007813,52149.007813,80820545404.0,80820545404.0,2941.73047,5.978,51251.76693,"February 17, 21",0.05978,49489.046904899245,25371.888798500753,4599.25924692117,76.21571107943096,4287.803944623069
2021-02-18,52140.972656,52474.105469,51015.765625,51679.796875,51679.796875,52054723579.0,52054723579.0,-461.17578,-0.884,51723.22266,"February 18, 21",-0.00884,50341.55513954857,25432.934313851434,4285.75452327841,74.4539867022971,4401.427960748173
2021-02-19,51675.980469,56113.652344,50937.277344,55888.132813,55888.132813,63495496918.0,63495496918.0,4212.15234,8.151,54313.02083,"February 19, 21",0.08151,51613.457395069854,25236.488542730145,4353.5512091057835,79.1165317503801,4775.998612757889
2021-02-20,55887.335938,57505.226563,54626.558594,56099.519531,56099.519531,68145460026.0,68145460026.0,212.18359,0.38,56077.10156,"February 20, 21",0.0038,52800.869959291704,25118.090665988282,4259.376845456921,79.32069977355894,5031.901071320972
2021-02-21,56068.566406,58330.570313,55672.609375,57539.945313,57539.945313,51897585191.0,51897585191.0,1471.37891,2.624,57181.04167,"February 21, 21",0.02624,54127.2527224558,24808.215012224202,3912.3494104033725,80.70499245780977,5289.956608972148
2021-02-22,57532.738281,57533.390625,48967.566406,54207.320313,54207.320313,92052420332.0,92052420332.0,-3325.41797,-5.78,53569.42578,"February 22, 21",-0.0578,55003.79733443636,24788.682275243635,3906.986441516529,69.16834287519593,5166.00204036299
2021-02-23,54204.929688,54204.929688,45290.589844,48824.425781,48824.425781,106102492824.0,106102492824.0,-5380.50391,-9.926,49439.98177,"February 23, 21",-0.09926,55371.17744764367,25095.402630756333,3778.245480813371,55.39437481442232,4580.610127471329
2021-02-24,48835.085938,51290.136719,47213.5,49705.332031,49705.332031,63695521388.0,63695521388.0,870.24609,1.782,49402.98958,"February 24, 21",0.01782,55808.515682250516,25286.580489869484,3441.8788268548624,56.90674969854512,4140.04077831153
2021-02-25,49709.082031,51948.96875,47093.851563,47093.851563,47093.851563,54506565949.0,54506565949.0,-2615.23047,-5.261,48712.22396,"February 25, 21",-0.05261,56085.63627891703,25420.239424482956,3500.663887362893,51.348484893772024,3539.36218219703
2021-02-26,47180.464844,48370.785156,44454.84375,46339.761719,46339.761719,350967941479.0,350967941479.0,-840.70313,-1.782,46388.46354,"February 26, 21",-0.01782,56300.2463334685,25484.3781199315,3594.7706269366654,49.83482134953302,2968.2551215352723
2021-02-27,46344.773438,48253.269531,45269.027344,46188.453125,46188.453125,45910946382.0,45910946382.0,-156.32031,-0.337,46570.25,"February 27, 21",-0.00337,56480.63224566067,25519.625957739336,3670.733424040666,49.51939192182864,2474.9100993126995
2021-02-28,46194.015625,46716.429688,43241.617188,45137.769531,45137.769531,53443887451.0,53443887451.0,-1056.24609,-2.287,45031.9388,"February 28, 21",-0.02287,56620.65486184503,25574.932247794964,3924.6574554269546,47.28142876453807,1976.3669023313414
2021-03-01,45159.503906,49784.015625,45115.09375,49631.242188,49631.242188,53891300112.0,53891300112.0,4471.73828,9.902,48176.78385,"March 01, 21",0.09902,57010.31214143445,25636.266999485553,3867.6734688581405,56.36414862058985,1921.701339986037
2021-03-02,49612.105469,50127.511719,47228.84375,48378.988281,48378.988281,47530897720.0,47530897720.0,-1233.11719,-2.486,48578.44792,"March 02, 21",-0.02486,57301.28440036418,25857.788021795815,3895.9649150949995,53.593027221971894,1757.077566764092
2021-03-03,48415.816406,52535.136719,48274.320313,50538.242188,50538.242188,53220811975.0,53220811975.0,2122.42578,4.384,50449.23307,"March 03, 21",0.04384,57675.36897559216,26148.31469656784,3873.216878626254,57.47533124600964,1780.3233260031484
2021-03-04,50522.304688,51735.089844,47656.929688,48561.167969,48561.167969,52343816680.0,52343816680.0,-1961.13672,-3.882,49317.72917,"March 04, 21",-0.03882,57953.427246069026,26320.04876985098,3889.6418327709553,53.09540141033593,1620.5319082103524
2021-03-05,48527.03125,49396.429688,46542.515625,48927.304688,48927.304688,48625928883.0,48625928883.0,400.27344,0.825,48288.75,"March 05, 21",0.00825,58239.61339968196,26423.461678758023,3575.1227492012117,53.79759243358576,1506.0790894244274
2021-03-06,48899.230469,49147.21875,47257.527344,48912.382813,48912.382813,34363564661.0,34363564661.0,13.15234,0.027,48439.04297,"March 06, 21",0.00027,58507.16407337904,26639.391630060956,3120.530269423413,53.76226742940365,1398.0544340858833
2021-03-07,48918.679688,51384.367188,48918.679688,51206.691406,51206.691406,43137459378.0,43137459378.0,2288.01172,4.677,50503.24609,"March 07, 21",0.04677,58882.15754346218,26865.540191217806,2220.171279594445,58.29651141062346,1480.5092564492952
2021-03-08,51174.117188,52314.070313,49506.054688,52246.523438,52246.523438,48597428048.0,48597428048.0,1072.40625,2.096,51355.54948,"March 08, 21",0.02096,59293.32752050341,27112.580057936582,1917.9585089688592,60.20141094431235,1611.1882764496986
2021-03-09,52272.96875,54824.117188,51981.832031,54824.117188,54824.117188,50912227384.0,50912227384.0,2551.14844,4.88,53876.6888,"March 09, 21",0.0488,59871.972895595325,27261.696401604662,2485.824421469235,64.52689624177543,1900.8310183138383
2021-03-10,54824.011719,57258.253906,53290.890625,56008.550781,56008.550781,57295577613.0,57295577613.0,1184.53906,2.161,55519.23177,"March 10, 21",0.02161,60496.08742700674,27435.131713913255,3056.2756591744264,66.33738544219548,2200.5819315428453
2021-03-11,55963.179688,58091.0625,54484.59375,57805.121094,57805.121094,56772343595.0,56772343595.0,1841.94141,3.291,56793.59245,"March 11, 21",0.03291,61212.50243284615,27609.01155183385,3627.6643811237705,68.9278972695922,2553.667806687583
2021-03-12,57821.21875,57996.621094,55376.648438,57332.089844,57332.089844,55689944702.0,55689944702.0,-489.12891,-0.846,56901.78646,"March 12, 21",-0.00846,61665.57932622419,28216.190283455813,3859.8685553108066,67.45596312589427,2763.4657253145197
2021-03-13,57343.371094,61683.863281,56217.972656,61243.085938,61243.085938,60669829814.0,60669829814.0,3899.71484,6.801,59714.97396,"March 13, 21",0.06801,62490.3336568734,28520.928921566585,4395.680492248307,72.65530793190106,3208.3331194830316
2021-03-14,61221.132813,61597.917969,59302.316406,59302.316406,59302.316406,43901225564.0,43901225564.0,-1918.81641,-3.134,60067.51693,"March 14, 21",-0.03134,63022.849581940594,29077.79994961938,4283.184836971016,66.94006624227916,3365.494526954295
2021-03-15,59267.429688,60540.992188,55393.164063,55907.199219,55907.199219,66419369890.0,66419369890.0,-3360.23047,-5.67,57280.45182,"March 15, 21",-0.0567,63244.78959194156,29800.572752138425,4213.187361740908,58.30027336731407,3179.437910745677
2021-03-16,55840.785156,56833.179688,53555.027344,56804.902344,56804.902344,59749798599.0,59749798599.0,964.11719,1.727,55731.03646,"March 16, 21",0.01727,63471.25496641826,30551.64776830174,4013.3623520587707,59.77849042963934,3069.0457922261703
2021-03-17,56825.828125,58969.816406,54528.628906,58870.894531,58870.894531,60258313191.0,60258313191.0,2045.06641,3.599,57456.44661,"March 17, 21",0.03599,63793.29578592689,31281.648745673097,4035.3138823446247,63.026904869010366,3112.3898534063046
2021-03-18,58893.078125,60116.25,54253.578125,57858.921875,57858.921875,55746041000.0,55746041000.0,-1034.15625,-1.756,57409.58333,"March 18, 21",-0.01756,63828.81609420732,32343.18343739266,3695.8703993990284,60.45150328993471,3030.152882018585
2021-03-19,57850.441406,59498.375,56643.703125,58346.652344,58346.652344,49063873786.0,49063873786.0,496.21094,0.858,58162.91016,"March 19, 21",0.00858,63891.270505201195,33348.610901398795,3267.387987395426,61.27285701134746,2970.097823535114
2021-03-20,58332.261719,60031.285156,58213.296875,58313.644531,58313.644531,50361731222.0,50361731222.0,-18.61719,-0.032,58852.74219,"March 20, 21",-0.00032,64041.19803088206,34158.57368819793,2600.575213386615,61.18025230494766,2886.5657690020817
2021-03-21,58309.914063,58767.898438,56005.617188,57523.421875,57523.421875,51943414539.0,51943414539.0,-786.49219,-1.349,57432.3125,"March 21, 21",-0.01349,64063.17159582194,35066.75606073806,2075.095867494408,58.88572940094757,2725.1873859804546
2021-03-22,57517.890625,58471.480469,54288.15625,54529.144531,54529.144531,56521454974.0,56521454974.0,-2988.74609,-5.196,55762.92708,"March 22, 21",-0.05196,63754.41364612511,36232.10541667489,1731.8661211742522,51.06992652725307,2328.835333254334
2021-03-23,54511.660156,55985.441406,53470.695313,54738.945313,54738.945313,56435023914.0,56435023914.0,227.28516,0.417,54731.69401,"March 23, 21",0.00417,63392.94946330518,37441.6403807748,1741.2964213644127,51.55511583533651,2008.4999089332414
2021-03-24,54710.488281,57262.382813,52514.332031,52774.265625,52774.265625,70567223787.0,70567223787.0,-1936.22266,-3.539,54183.66016,"March 24, 21",-0.03539,63017.94835647831,38507.200550081696,2097.936853880689,46.86824111073215,1577.9093887394265
2021-03-25,52726.746094,53392.386719,50856.570313,51704.160156,51704.160156,67999812841.0,67999812841.0,-1022.58594,-1.939,51984.3724,"March 25, 21",-0.01939,62688.37222063061,39406.05949840938,2525.2726158147443,44.49551646005105,1137.2057313597688
2021-03-26,51683.011719,55137.3125,51579.855469,55137.3125,55137.3125,56652197978.0,56652197978.0,3454.30078,6.684,53951.49349,"March 26, 21",0.06684,62368.74726703151,40454.13429576849,2555.539163115382,52.758607739144225,1052.8351812946858
2021-03-27,55137.566406,56568.214844,54242.910156,55973.511719,55973.511719,47266542233.0,47266542233.0,835.94531,1.516,55594.87891,"March 27, 21",0.01516,62106.00519170079,41430.04449609921,2216.411029324328,54.53403255728602,1041.4401275594137
2021-03-28,55974.941406,56610.3125,55071.113281,55950.746094,55950.746094,47686580918.0,47686580918.0,-24.19531,-0.043,55877.39063,"March 28, 21",-0.00043,61853.04274515273,42350.39631764727,2050.8159631997223,54.47400876396153,1018.8280540909473
2021-03-29,55947.898438,58342.097656,55139.339844,57750.199219,57750.199219,57625587027.0,57625587027.0,1802.30078,3.221,57077.21224,"March 29, 21",0.03221,61583.210626525804,43374.098748794204,2097.2706781634224,58.37402066918962,1133.047584232845
2021-03-30,57750.132813,59447.222656,57251.550781,58917.691406,58917.691406,54414116432.0,54414116432.0,1167.55859,2.022,58538.82161,"March 30, 21",0.02022,61832.06859252638,43634.089845273615,2210.9896092509944,60.724857162109615,1302.7568767915
2021-03-31,58930.277344,59930.027344,57726.417969,58918.832031,58918.832031,65520826225.0,65520826225.0,-11.44531,-0.019,58858.42578,"March 31, 21",-0.00019,62063.23261120771,43900.434889072276,2214.9809945668103,60.727190746517934,1420.9647555563643
2021-04-01,58926.5625,59586.070313,58505.277344,59095.808594,59095.808594,61669163792.0,61669163792.0,169.24609,0.287,59062.38542,"April 01, 21",0.00287,62203.34816064468,44327.42433963532,2297.8413002404955,61.113259661626934,1511.5022239384489
2021-04-02,59098.878906,60267.1875,58869.28125,59384.3125,59384.3125,58727860620.0,58727860620.0,285.43359,0.483,59506.92708,"April 02, 21",0.00483,62460.75395553098,44529.01776350902,2374.7147419044686,61.77298606553142,1588.2255979479014
2021-04-03,59397.410156,60110.269531,57603.890625,57603.890625,57603.890625,59641344484.0,59641344484.0,-1793.51953,-3.02,58439.35026,"April 03, 21",-0.0302,62566.45137553145,44827.281905988544,2342.3715945470185,55.51378280093565,1488.2091106567605
2021-04-04,57604.839844,58913.746094,57168.675781,58758.554688,58758.554688,50749662970.0,50749662970.0,1153.71484,2.003,58280.32552,"April 04, 21",0.02003,62704.47640181632,45155.37844222367,2404.3803241116084,58.45392206889616,1484.998920674734
2021-04-05,58760.875,59891.296875,57694.824219,59057.878906,59057.878906,60706272115.0,60706272115.0,297.00391,0.505,58881.33333,"April 05, 21",0.00505,62897.25558997133,45376.22284778867,2419.778138530546,59.206589852052815,1489.438465336396
2021-04-06,59171.933594,59479.578125,57646.808594,58192.359375,58192.359375,66058027988.0,66058027988.0,-979.57422,-1.655,58439.58203,"April 06, 21",-0.01655,62989.7116898119,45693.6587791881,2368.4554394194283,56.04483226994181,1406.8987902726076
2021-04-07,58186.507813,58731.144531,55604.023438,56048.9375,56048.9375,75645303584.0,75645303584.0,-2137.57031,-3.674,56794.70182,"April 07, 21",-0.03674,63010.459171273535,45946.87395396646,2074.4251713320405,49.05795054101755,1155.2126982394766
2021-04-08,56099.914063,58338.738281,55879.085938,58323.953125,58323.953125,53053855641.0,53053855641.0,2224.03906,3.964,57513.92578,"April 08, 21",0.03964,63174.9844634626,46029.34647425739,1377.6812563420144,55.411700707638914,1126.340650940132
2021-04-09,58326.5625,58937.046875,57807.863281,58245.003906,58245.003906,46655208546.0,46655208546.0,-81.55859,-0.14,58329.97135,"April 09, 21",-0.0014,63324.6849014439,46142.25431751609,1165.839648085574,55.15461159265345,1084.586366771815
2021-04-10,58253.777344,61276.664063,58038.707031,59793.234375,59793.234375,58238470525.0,58238470525.0,1539.45703,2.643,59702.86849,"April 10, 21",0.02643,63515.889046431716,46107.25423500827,1101.1181340276482,59.15660609403269,1163.0185021525103
2021-04-11,59846.230469,60790.554688,59289.796875,60204.964844,60204.964844,46280252580.0,46280252580.0,358.73438,0.599,60095.10547,"April 11, 21",0.00599,63724.12773661814,46063.23335734185,995.991930689476,60.17445315254946,1244.059004582945
2021-04-12,60175.945313,61253.035156,59589.875,59893.453125,59893.453125,51828688519.0,51828688519.0,-282.49219,-0.469,60245.45443,"April 12, 21",-0.00469,63853.47949976676,46028.02190667324,1019.1981238135853,58.97691645477244,1268.5250274263526
2021-04-13,59890.019531,63742.285156,59869.957031,63503.457031,63503.457031,69983454362.0,69983454362.0,3613.4375,6.033,62371.89974,"April 13, 21",0.06033,64359.0638690574,45894.2830061026,1595.7061869371003,67.13861437091612,1561.214957740398
2021-04-14,63523.753906,64863.097656,61554.796875,63109.695313,63109.695313,77451779687.0,77451779687.0,-414.05859,-0.652,63175.86328,"April 14, 21",-0.00652,64732.45848736614,46092.29916907387,1902.3093431288685,65.60540198623445,1741.3276155791536
2021-04-15,63075.195313,63821.671875,62208.964844,63314.011719,63314.011719,60954381579.0,60954381579.0,238.81641,0.379,63114.88281,"April 15, 21",0.00379,65118.50796429087,46250.596879669145,2152.2519604313256,66.03878077431773,1878.896076580124
2021-04-16,63258.503906,63594.722656,60222.53125,61572.789063,61572.789063,84293007468.0,84293007468.0,-1685.71484,-2.665,61796.68099,"April 16, 21",-0.02665,65218.75446208204,46729.50788187796,2204.390664559702,59.19355766661545,1826.3647606284067
2021-04-17,61529.921875,62572.175781,60361.351563,60683.820313,60683.820313,66138759198.0,66138759198.0,-846.10156,-1.375,61205.78255,"April 17, 21",-0.01375,65169.469866105785,47352.55482161421,2123.434737509361,56.00195640022219,1693.4795870408416
2021-04-18,60701.886719,61057.457031,52829.535156,56216.183594,56216.183594,97468872758.0,97468872758.0,-4485.70313,-7.39,56701.05859,"April 18, 21",-0.0739,64882.63863740931,48040.495269070685,2325.250318594701,43.3513159698586,1213.6756861384347
2021-04-19,56191.585938,57520.054688,54368.59375,55724.265625,55724.265625,65344865159.0,65344865159.0,-467.32031,-0.832,55870.97135,"April 19, 21",-0.00832,64439.1338288144,48907.4599214256,2555.37511867484,42.220397874457426,784.6885675494996
2021-04-20,55681.792969,57062.148438,53448.046875,56473.03125,56473.03125,67849323955.0,67849323955.0,791.23828,1.421,55661.07552,"April 20, 21",0.01421,64305.922547056965,49314.34276566304,2660.6817765529513,44.58989264158681,499.37582002199633
2021-04-21,56471.128906,56757.972656,53695.46875,53906.089844,53906.089844,54926612466.0,54926612466.0,-2565.03906,-4.542,54786.51042,"April 21, 21",-0.04542,64063.68840985333,49777.66096538667,2905.6090118703387,38.726556068617626,65.37904447170877
2021-04-22,53857.105469,55410.230469,50583.8125,51762.273438,51762.273438,74798630778.0,74798630778.0,-2094.83203,-3.89,52585.4388,"April 22, 21",-0.0389,64006.81433883562,49883.496286404385,3502.053072234666,34.63085771043313,-446.40867297050136
2021-04-23,51739.808594,52120.792969,47714.664063,51093.652344,51093.652344,86668667320.0,86668667320.0,-646.15625,-1.249,50309.70313,"April 23, 21",-0.01249,63845.1557463668,50146.45425387318,4038.7083720405126,33.442902103923686,-895.6319727902373
2021-04-24,51143.226563,51167.5625,48805.285156,50050.867188,50050.867188,49014494781.0,49014494781.0,-1092.35938,-2.136,50007.90495,"April 24, 21",-0.02136,63766.20343133389,50270.34906890611,4542.323543669553,31.621051658358525,-1320.5660580530966
2021-04-25,50052.832031,50506.019531,47159.484375,49004.253906,49004.253906,46117114240.0,46117114240.0,-1048.57813,-2.095,48889.91927,"April 25, 21",-0.02095,63759.075998317356,50281.15134564264,4991.217401493837,29.862668697885184,-1721.932955805445
2021-04-26,49077.792969,54288.003906,48852.796875,54021.753906,54021.753906,58284039825.0,58284039825.0,4943.96094,10.074,52387.51823,"April 26, 21",0.10074,63662.439416964444,50490.390426995546,4966.943282378105,45.50718731756488,-1616.5146226392826
2021-04-27,54030.304688,55416.964844,53319.1875,55033.117188,55033.117188,49448222757.0,49448222757.0,1002.8125,1.856,54589.75651,"April 27, 21",0.01856,63597.40380519389,50666.88978876611,4572.305131967061,48.0238309292578,-1434.8215399975306
2021-04-28,55036.636719,56227.207031,53887.917969,54824.703125,54824.703125,48000572955.0,48000572955.0,-211.93359,-0.385,54979.94271,"April 28, 21",-0.00385,63597.3984506539,50666.91858078609,4107.542242227415,47.53662189715167,-1292.7437903608661
2021-04-29,54858.089844,55115.84375,52418.027344,53555.109375,53555.109375,46088929780.0,46088929780.0,-1302.98047,-2.375,53696.32682,"April 29, 21",-0.02375,63619.98128846692,50546.19808673307,3458.9480961027016,44.57024717907326,-1267.9753250858703
2021-04-30,53568.664063,57900.71875,53129.601563,57750.175781,57750.175781,52395931985.0,52395931985.0,4181.51172,7.806,56260.16536,"April 30, 21",0.07806,63618.40541168632,50545.576150993664,3017.7984804118805,54.64210020397858,-899.4707991058967
2021-05-01,57714.664063,58448.339844,57052.273438,57828.050781,57828.050781,42836427360.0,42836427360.0,113.38672,0.196,57776.22135,"May 01, 21",0.00196,63631.3783060557,50552.44169410427,2653.4327409498705,54.806268218069704,-594.2937967101316
2021-05-02,57825.863281,57902.59375,56141.90625,56631.078125,56631.078125,38177405335.0,38177405335.0,-1194.78516,-2.066,56891.85938,"May 02, 21",-0.02066,63429.33071758707,50570.00897005292,2679.2186564050685,51.70836890048546,-443.90742497885367
2021-05-03,56620.273438,58973.308594,56590.871094,57200.292969,57200.292969,51713139031.0,51713139031.0,580.01953,1.024,57588.15755,"May 03, 21",0.01024,63353.235651044524,50562.02309911548,2767.908503231088,53.06697112424313,-275.61711854576424
2021-05-04,57214.179688,57214.179688,53191.425781,53333.539063,53333.539063,68564706967.0,68564706967.0,-3880.64063,-6.783,54579.71484,"May 04, 21",-0.06783,63377.250159529634,50435.062184390365,2703.020783368366,44.00924190274638,-449.08380408626545
2021-05-05,53252.164063,57911.363281,52969.054688,57424.007813,57424.007813,69241316747.0,69241316747.0,4171.84375,7.834,56101.47526,"May 05, 21",0.07834,63391.21053807667,50445.86602460334,2842.5599859949607,53.12420489926375,-253.56778786772338
2021-05-06,57441.308594,58363.316406,55382.507813,56396.515625,56396.515625,69523285106.0,69523285106.0,-1044.79297,-1.819,56714.11328,"May 06, 21",-0.01819,63318.59153143888,50419.50987500113,2803.0375066045463,50.8833961817316,-179.46125126496918
2021-05-07,56413.953125,58606.632813,55321.847656,57356.402344,57356.402344,68434023376.0,68434023376.0,942.44922,1.671,57094.96094,"May 07, 21",0.01671,63303.80953939312,50414.191085806895,2708.7981574042765,52.88287700880369,-42.78327205466485
2021-05-08,57352.765625,59464.613281,56975.210938,58803.777344,58803.777344,65382980634.0,65382980634.0,1451.01172,2.53,58414.53385,"May 08, 21",0.0253,63322.85507953669,50413.430545663316,2488.776782373642,55.804427812344194,180.2482874070265
2021-05-09,58877.390625,59210.882813,56482.003906,58232.316406,58232.316406,65906690347.0,65906690347.0,-645.07422,-1.096,57975.06771,"May 09, 21",-0.01096,63319.78256490054,50413.24993529948,1753.6318104574057,54.37094745701899,307.3473741259295
2021-05-10,58250.871094,59519.355469,54071.457031,55859.796875,55859.796875,71776546298.0,71776546298.0,-2391.07422,-4.105,56483.53646,"May 10, 21",-0.04105,63289.83994078159,50376.647559418416,1642.4087757206696,48.76974233532666,214.16307920626423
2021-05-11,55847.242188,56872.542969,54608.652344,56704.574219,56704.574219,61308396325.0,61308396325.0,857.33203,1.535,56061.92318,"May 11, 21",0.01535,63299.203740404104,50454.30094731592,1595.5243153670456,50.71659215873386,206.104481520415
2021-05-12,56714.53125,57939.363281,49150.535156,49150.535156,49150.535156,75215403907.0,75215403907.0,-7563.99609,-13.337,52080.14453,"May 12, 21",-0.13337,63524.92714463399,50005.04113680602,2468.051106636532,37.12903863364188,-405.1594103704483
2021-05-13,49735.433594,51330.84375,46980.019531,49716.191406,49716.191406,96721152926.0,96721152926.0,-19.24219,-0.039,49342.35156,"May 13, 21",-0.00039,63663.524554335476,49744.12075834453,2914.92262217855,38.45862468002375,-834.329090223735
2021-05-14,49682.980469,51438.117188,48868.578125,49880.535156,49880.535156,55737497453.0,55737497453.0,197.55469,0.398,50062.41016,"May 14, 21",0.00398,63751.9865015762,49582.713811103815,3241.503226766534,38.86315831107634,-1147.9550748355832
2021-05-15,49855.496094,50639.664063,46664.140625,46760.1875,46760.1875,59161047474.0,59161047474.0,-3095.30859,-6.209,48021.33073,"May 15, 21",-0.06209,64108.93330522308,48890.682007456926,3830.2603279677396,34.2585668763147,-1629.5079518638377
